Date/Time,BLOCK 1 RESIDENTIAL_2 STOREY 0:Zone Lights Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 1:Zone Lights Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 2:Zone Lights Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 3:Zone Lights Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 4:Zone Lights Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 5:Zone Lights Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 6:Zone Lights Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 7:Zone Lights Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 0:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 1:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 2:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 3:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 4:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 5:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 6:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 7:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 5 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 5 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 6 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 6 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 7 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 7 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly) 
 12/05  06:00:00,5402740.704500706,5402740.704500706,5402740.704500706,5402740.704500706,5402740.704500706,5402740.704500706,5402740.704500706,5402740.704500706,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,4190361.9105541967,0.0,9534073.650450554,0.0,9642917.87253114,0.0,9727585.789904024,0.0,9797872.543463998,0.0,9861668.056987263,0.0,12115902.865938602,0.0,12168201.192608511,0.0 
 12/05  07:00:00,3376712.9403129416,3376712.9403129416,3376712.9403129416,3376712.9403129416,3376712.9403129416,3376712.9403129416,3376712.9403129416,3376712.9403129416,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,5175062.369559549,0.0,10544251.098493917,0.0,10640050.408366477,0.0,10714576.539823981,0.0,10778014.588422302,0.0,10835642.750514414,0.0,13083386.998968959,0.0,13124899.156529825,0.0 
 12/05  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/05  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/05  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/05  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/05  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/05  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/05  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/05  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/05  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/05  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/05  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/05  19:00:00,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/05  20:00:00,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/05  21:00:00,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,14954419.730602384,0.0,26182459.90602964,0.0,26406104.316412896,0.0,26572653.27690629,0.0,26713452.307704806,0.0,26838890.793541268,0.0,28189043.283097528,0.0,28276685.372872315,0.0 
 12/05  22:00:00,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,10847318.149197323,0.0,21202231.262382135,0.0,21390820.68740939,0.0,21531697.44984918,0.0,21651024.3396572,0.0,21758662.86599734,0.0,23370203.901017506,0.0,23436593.24248461,0.0 
 12/05  23:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,17956734.045314506,0.0,27875081.229722876,0.0,28043530.05836866,0.0,28168933.705292102,0.0,28275595.293710947,0.0,28371507.770946156,0.0,30121869.426820114,0.0,30174755.539096408,0.0 
 12/05  24:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,18117576.42541706,0.0,27732838.78160245,0.0,27893344.13864451,0.0,28012544.34979915,0.0,28113523.49325888,0.0,28203967.143143393,0.0,30124649.407328367,0.0,30168360.87314822,0.0 
 12/06  01:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,18548215.128740106,0.0,27989799.414736345,0.0,28132642.37756782,0.0,28238854.76322314,0.0,28329277.1728219,0.0,28410707.15048337,0.0,30493386.92502477,0.0,30525276.648987778,0.0 
 12/06  02:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,19050232.486053832,0.0,28412734.808564242,0.0,28545848.49996859,0.0,28644688.869444583,0.0,28728978.216070008,0.0,28805080.826867897,0.0,31006343.928596757,0.0,31030092.892695386,0.0 
 12/06  03:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,19359878.323832136,0.0,28686061.890428647,0.0,28813394.120434474,0.0,28907876.17152197,0.0,28988543.959754463,0.0,29061505.51451653,0.0,31355461.58537946,0.0,31373486.604470447,0.0 
 12/06  04:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,19678022.828807253,0.0,29003874.123433568,0.0,29115574.1289026,0.0,29198693.24348612,0.0,29270246.338133942,0.0,29335517.163685266,0.0,31710026.106177576,0.0,31719198.67693945,0.0 
 12/06  05:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,19983542.1752822,0.0,29319884.65336168,0.0,29419255.831725515,0.0,29493697.330923334,0.0,29558458.21128176,0.0,29618115.54331495,0.0,32063420.33943837,0.0,32066057.789651744,0.0 
 12/06  06:00:00,5402740.704500706,5402740.704500706,5402740.704500706,5402740.704500706,5402740.704500706,5402740.704500706,5402740.704500706,5402740.704500706,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,17347875.218606874,0.0,26634166.51495157,0.0,26725561.09148012,0.0,26794364.57260534,0.0,26854667.273865942,0.0,26910603.369906075,0.0,29463005.306794815,0.0,29460810.162424885,0.0 
 12/06  07:00:00,3376712.9403129416,3376712.9403129416,3376712.9403129416,3376712.9403129416,3376712.9403129416,3376712.9403129416,3376712.9403129416,3376712.9403129416,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,16924309.63224285,0.0,26276629.46387657,0.0,26371922.786655936,0.0,26443111.57746119,0.0,26505029.366846338,0.0,26562125.605476286,0.0,29275480.07216776,0.0,29270988.1308064,0.0 
 12/06  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/06  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/06  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/06  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/06  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/06  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/06  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/06  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/06  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/06  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/06  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/06  19:00:00,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/06  20:00:00,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/06  21:00:00,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,21598543.54441026,0.0,36801976.215711795,0.0,36953700.792502046,0.0,37072795.55016719,0.0,37178877.02670388,0.0,37277529.93837124,0.0,39599836.411771715,0.0,39635940.75547097,0.0 
 12/06  22:00:00,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,15661717.076706333,0.0,29587613.39840835,0.0,29716659.241295137,0.0,29818696.875453994,0.0,29909877.26360418,0.0,29995594.563763402,0.0,32298933.20173701,0.0,32324208.945289712,0.0 
 12/06  23:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,22567323.890134737,0.0,35385166.4760785,0.0,35503822.91666084,0.0,35597691.394293524,0.0,35682240.89792286,0.0,35761048.72754437,0.0,38069527.577183515,0.0,38088076.34237166,0.0 
 12/06  24:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,23192066.35569024,0.0,35306645.38179128,0.0,35415544.96795937,0.0,35501053.42168712,0.0,35577977.512279645,0.0,35649929.81567911,0.0,38026958.38486674,0.0,38037364.761312164,0.0 
 12/07  01:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,23757457.026733298,0.0,35424657.11722744,0.0,35522707.77055406,0.0,35600214.60184263,0.0,35670083.80470031,0.0,35735853.06802332,0.0,38170792.823176086,0.0,38173859.72527558,0.0 
 12/07  02:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,24436297.178686447,0.0,35854139.796609014,0.0,35948662.79736702,0.0,36023011.922752544,0.0,36089907.71992163,0.0,36152889.15461604,0.0,38648953.38057059,0.0,38647453.55811215,0.0 
 12/07  03:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,25699514.499817275,0.0,37028669.94346199,0.0,37126072.61779584,0.0,37203329.65206842,0.0,37271248.68216802,0.0,37335555.4822966,0.0,39914436.05873925,0.0,39911106.27528129,0.0 
 12/07  04:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,26551942.762252003,0.0,37900572.86487205,0.0,38004693.86107832,0.0,38085139.34248246,0.0,38155035.33776607,0.0,38220623.19949371,0.0,40895411.657819085,0.0,40890303.03220257,0.0 
 12/07  05:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,27148875.0340226,0.0,38608435.63851277,0.0,38723497.16700824,0.0,38810222.18557204,0.0,38885309.49768146,0.0,38954267.673034444,0.0,41744567.47524807,0.0,41739530.748147316,0.0 
 12/07  06:00:00,5402740.704500706,5402740.704500706,5402740.704500706,5402740.704500706,5402740.704500706,5402740.704500706,5402740.704500706,5402740.704500706,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,25327958.413784403,0.0,36912855.20629475,0.0,37033273.368455045,0.0,37122991.31884898,0.0,37200044.537972584,0.0,37270303.32561925,0.0,40176656.58065915,0.0,40170548.0566745,0.0 
 12/07  07:00:00,3376712.9403129416,3376712.9403129416,3376712.9403129416,3376712.9403129416,3376712.9403129416,3376712.9403129416,3376712.9403129416,3376712.9403129416,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,26233638.802817307,0.0,38087938.886633106,0.0,38217091.16956295,0.0,38312655.58629644,0.0,38391964.278167345,0.0,38465719.94234302,0.0,41499626.129065566,0.0,41494227.60048631,0.0 
 12/07  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/07  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/07  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/07  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/07  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/07  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/07  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
