Date/Time,BLOCK 2 ADMINISTRATION STOREY 0:Zone Lights Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 1:Zone Lights Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 2:Zone Lights Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 3:Zone Lights Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 4:Zone Lights Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 5:Zone Lights Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 6:Zone Lights Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 7:Zone Lights Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 8:Zone Lights Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 9:Zone Lights Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 10:Zone Lights Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 0:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 1:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 2:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 3:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 4:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 5:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 6:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 7:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 8:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 9:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 10:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 5 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 5 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 6 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 6 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 7 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 7 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 8 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 8 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 9 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 9 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 10 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 10 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly) 
 09/08  13:00:00,14154543.10438369,14154543.10438369,14154543.10438369,14154543.10438369,14154543.10438369,14154543.10438369,14154543.10438369,14158838.726365903,14190341.690399725,14190341.690399725,14190341.690397002,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/08  14:00:00,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/08  15:00:00,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/08  16:00:00,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16824328.890364613,17335948.217709146,17980067.737839896,18623069.973902866,18751529.007090375,18751529.00709038,18751529.007090442,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/08  17:00:00,18353844.660328973,18891162.758894153,19266354.932718206,19639778.821187012,20011210.281742334,20381532.05620592,20800663.28437245,21525706.701567017,21686178.599995907,21686178.599995926,21686178.60000574,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/08  18:00:00,38630194.82505751,39273952.33372627,39772894.13514753,40270256.54073134,40766245.65812085,41261559.840661824,41756672.62677223,42251540.984419495,42350478.348378494,42350478.3483785,42350478.34837993,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/08  19:00:00,23159161.92266419,23175121.36167878,23187696.62660037,23200244.24008981,23212773.04068948,23225288.21336392,23237790.89108623,23250279.356510937,23252775.17434975,23252775.17434975,23252775.174349744,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/08  20:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/08  21:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/08  22:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/08  23:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/08  24:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/09  01:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/09  02:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/09  03:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/09  04:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/09  05:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/09  06:00:00,23573584.43689055,23573975.6107877,23574239.543483436,23574500.362123787,23574757.687722925,23575010.942825373,23575263.89163089,23575516.873907633,23575567.471925087,23575567.471925087,23575567.471925087,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/09  07:00:00,22859495.48190707,22877220.596581474,22889466.9215889,22901595.900130957,22913594.57325107,22925443.69829589,22937273.803887032,22949096.278310116,22951459.740599006,22951459.740599006,22951459.740599014,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/09  08:00:00,23112950.767081954,23288144.06899507,23412068.73101362,23535291.628037296,23657821.67798645,23779682.920758463,23901346.124846186,24022838.790586103,24047115.588572722,24047115.588572722,24047115.588572983,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/09  09:00:00,25855530.31361313,26662401.352603283,27239301.392338343,27813252.1782785,28384625.863921206,28954207.69635326,29523580.995585952,30092793.009503037,30206610.159051314,30206610.159051314,30206610.159053504,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/09  10:00:00,16910153.054330453,17154842.875869576,17331682.162939705,17507656.280668322,17682833.244726036,17966866.138579857,18362173.342526097,18932845.122191522,19080546.430346638,19080546.430346638,19080546.4303502,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/09  11:00:00,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/09  12:00:00,14154543.10438369,14154543.10438369,14154543.10438369,14154543.10438369,14154543.10438369,14154543.10438369,14154543.10438369,14154543.10438369,14154543.10438369,14154543.10438369,14154543.10438369,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/09  13:00:00,14154543.10438369,14154543.10438369,14154543.10438369,14154543.10438369,14154543.10438369,14154543.10438369,14154543.10438369,14154543.10438369,14154543.10438369,14154543.10438369,14154543.10438369,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/09  14:00:00,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/09  15:00:00,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/09  16:00:00,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/09  17:00:00,18509782.52055818,18737561.949189976,18888468.319736823,19177773.017614793,19502285.195240144,19825981.001948185,20149722.273216717,20473520.639094688,20538282.976965208,20538282.97696521,20538282.97697251,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/09  18:00:00,44705731.29666977,45131877.940367535,45459505.38666347,45786093.39441086,46111827.08519313,46437309.566094264,46762887.86400489,47088530.59161623,47153661.93631697,47153661.936316974,47153661.93631901,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/09  19:00:00,23361265.762112428,23371485.979047403,23379880.815904513,23388258.336075917,23396629.54184179,23405001.095262583,23413373.912750658,23421746.596767724,23423420.981356207,23423420.981356207,23423420.981356207,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/09  20:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/09  21:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/09  22:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/09  23:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/09  24:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/10  01:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/10  02:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/10  03:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/10  04:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/10  05:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
