Date/Time,BLOCK 3 RESIDENTIAL_2 STOREY 0:Zone Lights Electricity Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 1:Zone Lights Electricity Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 2:Zone Lights Electricity Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 3:Zone Lights Electricity Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 4:Zone Lights Electricity Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 5:Zone Lights Electricity Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 0:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 1:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 2:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 3:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 4:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 5:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 5 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 5 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly) 
 05/30  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/30  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/30  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/30  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/30  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/30  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/30  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/30  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/30  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/30  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/30  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/30  19:00:00,9396229.435088232,9412046.138132615,9412046.138132533,9412046.138132911,9412046.138132911,9412046.138132615,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/30  20:00:00,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/30  21:00:00,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/30  22:00:00,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/30  23:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/30  24:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  01:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  02:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  03:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  04:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  05:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  06:00:00,9189720.290889421,9190336.662444603,9190336.662444603,9190336.662444603,9190336.662444603,9190336.662444603,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  07:00:00,5390648.282573039,5393579.192871077,5393579.192871077,5393579.192871077,5393579.192871077,5393579.192871077,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  19:00:00,5107430.603415773,5139365.469744418,5139365.469744351,5139365.469745092,5139365.469745092,5139365.469744421,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  20:00:00,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  21:00:00,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  22:00:00,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  23:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  24:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  01:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  02:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  03:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  04:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  05:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  06:00:00,8951234.65349248,8953571.232999772,8953571.232999772,8953571.232999772,8953571.232999772,8953571.232999772,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  07:00:00,3512759.71581415,3522592.515083962,3522592.515083862,3522592.5150838145,3522592.5150838145,3522592.515083963,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  19:00:00,7784226.521670239,7796998.061257727,7796998.061257711,7796998.061257917,7796998.061257917,7796998.061257727,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  20:00:00,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  21:00:00,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,0.0,59547822.33284947,0.0,91008525.68862301,0.0,89814350.82158859,0.0,88887575.05253197,0.0,134477588.31226134,0.0,132848056.10057199 
 06/01  22:00:00,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,0.0,28091167.10166152,0.0,48954802.079141356,0.0,48386257.87667131,0.0,47961168.87918964,0.0,72261172.88989148,0.0,71416539.05142224 
 06/01  23:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,0.0,3066337.021735021,0.0,21716815.916870315,0.0,21031819.484110903,0.0,20549279.529801764,0.0,44959696.46293184,0.0,44221075.903985314 
 06/01  24:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,0.0,0.0,0.0,15529527.250288656,0.0,14938608.574398167,0.0,14482740.266950974,0.0,33731537.18168151,0.0,32878437.144118264 
 06/02  01:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,0.0,0.0,0.0,3044042.8857167517,0.0,2622321.5075297817,0.0,2303738.3262982056,0.0,19282692.129751123,0.0,18782566.96986238 
 06/02  02:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11208347.330133157,0.0,10314382.880233148 
 06/02  03:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1141280.6417024094,0.0,906818.7885880601 
 06/02  04:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/02  05:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/02  06:00:00,9023945.90669831,9025758.016567353,9025758.016567355,9025758.016567353,9025758.016567353,9025758.016567353,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/02  07:00:00,3893398.2081989744,3907370.7829217254,3907370.7829216565,3907370.782921594,3907370.7829215936,3907370.782921727,6608560.486426798,6608560.486426798,6608560.486426798,6608560.486426798,6608560.486426798,6608560.486426798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/02  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8811413.981902396,8811413.981902396,8811413.981902396,8811413.981902396,8811413.981902396,8811413.981902396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/02  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/02  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2643424.194570719,2643424.194570719,2643424.194570719,2643424.194570719,2643424.194570719,2643424.194570719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/02  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/02  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/02  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/02  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/02  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/02  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/02  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/02  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/02  19:00:00,6927072.20363478,6945965.716322507,6945965.716322478,6945965.716322865,6945965.716322865,6945965.716322509,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
